studied_credits,imd_band_encoded,highest_education_encoded,before_course_click,sum_click,after_course_click,final_score
60,4,3,10.0,711.0,701.0,146.63
90,3,3,13.0,1412.0,1399.0,89.68
30,8,2,18.0,503.0,485.0,0.0
120,7,1,0.0,232.0,232.0,16.2
60,4,2,12.0,1738.0,1726.0,74.53
60,5,1,53.0,1413.0,1360.0,4.47
60,1,1,238.0,1619.0,1381.0,31.5
60,9,3,133.0,4040.0,3907.0,72.5
60,1,2,0.0,129.0,129.0,38.49
60,3,1,25.0,230.0,205.0,16.65823529411765
60,2,2,0.0,93.0,93.0,9.354555555555557
90,0,2,113.0,783.0,670.0,0.0
60,2,3,34.0,1167.0,1133.0,151.075
60,3,2,183.0,457.0,274.0,20.58634969325153
60,4,1,2.0,2338.0,2336.0,53.41
120,1,2,106.0,279.0,173.0,20.58634969325153
120,4,2,353.0,5019.0,4666.0,94.25
60,0,2,141.0,3203.0,3062.0,77.25
60,2,1,0.0,235.0,235.0,51.91
60,6,3,15.0,932.0,917.0,63.72
60,0,2,1.0,469.0,468.0,29.0
60,2,0,16.0,910.0,894.0,134.98000000000002
60,7,2,2.0,11.0,9.0,6.4
90,3,1,17.0,120.0,103.0,0.66
60,2,2,35.0,191.0,156.0,61.41
60,5,1,64.0,2256.0,2192.0,61.0
120,6,1,205.0,2053.0,1848.0,173.21
60,0,3,19.0,1393.0,1374.0,38.5
120,7,0,228.0,1652.0,1424.0,29.045
120,4,1,47.0,1028.0,981.0,75.29
30,7,3,116.0,4669.0,4553.0,161.64
30,1,2,21.0,249.0,228.0,0.0
60,4,2,30.0,2537.0,2507.0,82.16
60,4,1,37.0,663.0,626.0,36.22377622377623
60,4,3,95.0,1465.0,1370.0,77.0
60,4,1,31.0,256.0,225.0,16.720334928229665
60,9,3,27.0,1750.0,1723.0,89.52
60,2,2,3.0,2073.0,2070.0,83.4
60,7,1,8.0,166.0,158.0,51.52
60,7,2,91.0,546.0,455.0,63.47
60,4,3,7.0,3305.0,3298.0,66.0
60,8,2,6.0,1518.0,1512.0,177.01
60,7,1,58.0,383.0,325.0,20.244642857142857
60,6,1,36.0,1576.0,1540.0,83.93
30,9,2,53.0,1077.0,1024.0,0.0
120,2,2,4.0,4.0,0.0,20.58634969325153
60,5,0,9.0,265.0,256.0,27.142666666666667
60,7,1,7.0,331.0,324.0,13.75
60,4,3,45.0,700.0,655.0,9.5
60,2,1,128.0,928.0,800.0,33.75
120,2,1,0.0,285.0,285.0,11.2
60,2,1,0.0,33.0,33.0,12.675
240,3,2,370.0,3609.0,3239.0,84.25
60,5,3,196.0,2502.0,2306.0,77.32
120,7,1,20.0,318.0,298.0,30.72293706293706
30,4,1,22.0,148.0,126.0,0.0
90,5,1,31.0,53.0,22.0,49.73075284090908
60,0,2,0.0,809.0,809.0,48.31
60,4,2,146.0,4012.0,3866.0,93.0
60,5,3,99.0,895.0,796.0,72.6
60,4,3,2135.0,8191.0,6056.0,74.5
60,3,2,43.0,841.0,798.0,170.75
30,4,2,0.0,400.0,400.0,0.0
60,0,2,14.0,46.0,32.0,16.720334928229665
120,7,2,38.0,542.0,504.0,13.05
60,6,3,884.0,4758.0,3874.0,102.75
30,9,2,0.0,636.0,636.0,0.0
30,6,3,19.0,1257.0,1238.0,90.4
60,9,1,2.0,679.0,677.0,15.04
60,0,1,20.0,318.0,298.0,30.72293706293706
60,3,2,401.0,4695.0,4294.0,78.38
180,0,3,40.0,370.0,330.0,10.827691056910568
90,9,2,0.0,18.0,18.0,19.7685667752443
90,8,1,46.0,1759.0,1713.0,76.83500000000001
120,3,1,62.0,563.0,501.0,18.90915119363396
30,3,1,15.0,26.0,11.0,10.827691056910568
60,2,1,57.0,1654.0,1597.0,174.7
60,0,2,31.0,189.0,158.0,80.0
90,8,2,21.0,1383.0,1362.0,50.5
60,4,1,203.0,10988.0,10785.0,86.75
90,1,2,55.0,1309.0,1254.0,16.5
60,7,2,1.0,1207.0,1206.0,71.5
120,2,1,34.0,233.0,199.0,10.145049504950494
60,8,1,393.0,7366.0,6973.0,86.75
120,3,2,205.0,1538.0,1333.0,117.54
90,5,1,66.0,661.0,595.0,10.0
30,2,3,24.0,686.0,662.0,83.24
120,2,3,661.0,7759.0,7098.0,75.5
120,1,2,0.0,655.0,655.0,5.1
120,5,1,46.0,1696.0,1650.0,132.375
120,6,1,2.0,13.0,11.0,18.90915119363396
120,3,2,44.0,1071.0,1027.0,83.2
120,0,2,0.0,310.0,310.0,118.75
60,8,2,38.0,1766.0,1728.0,89.96000000000001
60,3,1,10.0,603.0,593.0,63.92999999999999
120,3,1,89.0,2316.0,2227.0,82.17
90,6,2,222.0,4418.0,4196.0,93.975
90,4,3,14.0,6299.0,6285.0,59.5
90,5,2,254.0,666.0,412.0,21.8089552238806
75,2,1,1.0,252.0,251.0,15.3
150,2,1,0.0,561.0,561.0,39.49
60,9,2,19.0,338.0,319.0,121.8
120,2,2,34.0,233.0,199.0,10.145049504950494
120,1,2,34.0,233.0,199.0,10.145049504950494
120,4,2,9.0,1203.0,1194.0,63.88000000000001
120,3,2,72.0,3413.0,3341.0,73.0
60,1,1,192.0,2950.0,2758.0,45.75
60,8,2,38.0,258.0,220.0,13.07
75,7,1,22.0,966.0,944.0,78.39
120,9,1,48.0,476.0,428.0,9.0
150,4,1,6.0,25.0,19.0,20.58634969325153
60,2,1,13.0,470.0,457.0,19.700000000000003
150,5,1,3.0,5.0,2.0,18.90915119363396
90,2,1,14.0,2309.0,2295.0,61.25
30,5,2,17.0,4560.0,4543.0,150.88
60,6,1,33.0,357.0,324.0,60.73000000000001
90,6,1,120.0,1619.0,1499.0,40.5
60,2,3,0.0,837.0,837.0,35.75
60,2,1,43.0,2263.0,2220.0,81.5
60,1,0,40.0,350.0,310.0,63.8
150,3,3,98.0,554.0,456.0,95.40000000000002
30,2,1,0.0,408.0,408.0,0.0
60,6,1,1.0,1.0,0.0,9.354555555555557
120,0,1,457.0,1578.0,1121.0,9.75
60,0,1,15.0,438.0,423.0,14.949999999999998
90,3,2,10.0,238.0,228.0,105.22499999999998
60,8,1,20.0,25.0,5.0,18.90915119363396
30,5,2,32.0,305.0,273.0,0.0
60,3,1,170.0,978.0,808.0,99.77
240,4,1,58.0,354.0,296.0,20.58634969325153
60,2,1,160.0,5014.0,4854.0,75.25
60,5,2,404.0,7026.0,6622.0,82.75
60,0,1,600.0,5033.0,4433.0,64.28
60,6,2,175.0,532.0,357.0,26.829166666666666
30,4,2,2.0,949.0,947.0,0.0
120,0,1,47.0,455.0,408.0,31.48684210526316
30,4,1,265.0,1072.0,807.0,54.15
120,9,2,61.0,412.0,351.0,11.0
120,0,2,38.0,2029.0,1991.0,51.5
60,2,1,20.0,444.0,424.0,86.17
90,6,1,87.0,234.0,147.0,2.0
60,3,2,79.0,511.0,432.0,68.15
60,0,1,28.0,276.0,248.0,13.7
60,7,2,62.0,853.0,791.0,104.62
180,5,1,2.0,1352.0,1350.0,59.67
60,7,3,256.0,919.0,663.0,21.600000000000005
60,5,2,31.0,256.0,225.0,16.720334928229665
150,1,2,0.0,263.0,263.0,2.0
60,4,2,64.0,522.0,458.0,101.44999999999996
30,7,1,23.0,157.0,134.0,0.0
240,3,2,2.0,2.0,0.0,10.827691056910568
120,5,1,21.0,1489.0,1468.0,38.25
120,1,1,0.0,1001.0,1001.0,48.64
60,5,1,61.0,841.0,780.0,36.0
60,6,2,128.0,3444.0,3316.0,85.88
60,8,1,73.0,945.0,872.0,126.875
120,0,2,3.0,5.0,2.0,10.827691056910568
75,9,1,35.0,410.0,375.0,9.354555555555557
30,1,3,44.0,616.0,572.0,0.0
120,5,1,107.0,852.0,745.0,20.762443438914023
180,9,2,0.0,321.0,321.0,116.22499999999998
90,3,1,57.0,932.0,875.0,9.5
60,4,2,6.0,518.0,512.0,60.0
30,3,2,35.0,410.0,375.0,9.354555555555557
60,1,2,205.0,1239.0,1034.0,102.49
150,9,3,0.0,1201.0,1201.0,54.0
60,3,3,12.0,387.0,375.0,90.5
30,4,1,0.0,327.0,327.0,0.0
60,7,2,25.0,230.0,205.0,16.65823529411765
180,8,1,31.0,256.0,225.0,16.720334928229665
180,0,1,43.0,677.0,634.0,67.4
180,0,1,83.0,379.0,296.0,7.75
240,3,3,35.0,410.0,375.0,9.354555555555557
60,0,1,10.0,317.0,307.0,29.15427927927928
30,9,1,98.0,900.0,802.0,24.52
60,0,2,0.0,115.0,115.0,4.140000000000001
60,1,2,295.0,3180.0,2885.0,86.68
60,9,1,1.0,1.0,0.0,31.48684210526316
60,3,1,0.0,224.0,224.0,18.90915119363396
120,0,1,52.0,52.0,0.0,19.7685667752443
60,2,3,60.0,5554.0,5494.0,73.25
60,2,2,13.0,436.0,423.0,30.39
120,4,2,0.0,228.0,228.0,51.75
30,2,3,9.0,415.0,406.0,1.37
60,6,1,0.0,321.0,321.0,13.6
30,5,3,14.0,1550.0,1536.0,117.40000000000002
120,7,2,195.0,1277.0,1082.0,78.1
120,4,1,0.0,131.0,131.0,26.75
150,5,1,0.0,116.0,116.0,0.8
120,8,1,34.0,233.0,199.0,10.145049504950494
60,6,1,30.0,318.0,288.0,24.36342857142857
120,9,2,151.0,2767.0,2616.0,68.75
60,3,2,48.0,502.0,454.0,22.25
210,1,1,22.0,63.0,41.0,1.26
120,9,2,37.0,307.0,270.0,20.125
60,4,1,14.0,302.0,288.0,19.14
75,9,2,65.0,79.0,14.0,16.720334928229665
120,1,2,21.0,306.0,285.0,63.46
180,6,1,85.0,774.0,689.0,21.8089552238806
60,3,3,14.0,739.0,725.0,83.32
60,5,1,128.0,1280.0,1152.0,100.8
120,3,3,22.0,118.0,96.0,17.04
60,2,2,17.0,1307.0,1290.0,82.6
120,5,1,5.0,5.0,0.0,19.7685667752443
30,7,1,1.0,1141.0,1140.0,85.8
30,0,3,19.0,110.0,91.0,9.354555555555557
60,3,2,0.0,1077.0,1077.0,84.05
60,3,2,3.0,290.0,287.0,51.09
120,0,1,47.0,1240.0,1193.0,82.8
120,2,2,9.0,284.0,275.0,34.3
30,2,3,94.0,942.0,848.0,186.82
60,0,2,8.0,304.0,296.0,69.75
30,9,4,17.0,4597.0,4580.0,137.28
60,0,1,81.0,2057.0,1976.0,86.0
90,4,1,232.0,5089.0,4857.0,76.5
60,5,1,145.0,4413.0,4268.0,86.25
30,8,1,0.0,197.0,197.0,0.0
30,9,3,48.0,1126.0,1078.0,80.32000000000001
240,5,2,25.0,443.0,418.0,57.45
120,7,1,7.0,173.0,166.0,23.14
30,3,1,0.0,621.0,621.0,0.0
30,3,2,26.0,274.0,248.0,0.0
60,9,2,82.0,1649.0,1567.0,81.89
120,3,2,65.0,294.0,229.0,19.7685667752443
60,1,1,0.0,6.0,6.0,30.72293706293706
60,3,4,0.0,1339.0,1339.0,58.0
90,4,1,0.0,908.0,908.0,51.45
120,0,1,0.0,11.0,11.0,30.72293706293706
120,3,2,1.0,1.0,0.0,20.58634969325153
60,6,2,15.0,437.0,422.0,80.7
60,2,0,1.0,430.0,429.0,69.09
120,9,3,44.0,658.0,614.0,73.19
60,5,1,7.0,365.0,358.0,11.42
60,4,2,23.0,208.0,185.0,115.25
60,7,3,174.0,1515.0,1341.0,77.51
120,1,2,25.0,230.0,205.0,16.65823529411765
60,4,2,202.0,3228.0,3026.0,82.25
120,2,1,61.0,1196.0,1135.0,140.225
60,6,2,65.0,294.0,229.0,19.7685667752443
60,7,1,0.0,176.0,176.0,65.93
60,1,1,36.0,518.0,482.0,18.75
60,1,1,17.0,58.0,41.0,20.58634969325153
60,6,2,18.0,18.0,0.0,20.244642857142857
30,8,2,0.0,217.0,217.0,3.08
30,9,1,21.0,112.0,91.0,0.0
60,3,3,37.0,580.0,543.0,82.59
60,3,1,61.0,1554.0,1493.0,47.79
30,6,2,19.0,1079.0,1060.0,87.96000000000001
30,0,1,10.0,133.0,123.0,0.0
60,7,1,0.0,492.0,492.0,14.0
60,1,1,20.0,40.0,20.0,22.25
90,1,1,243.0,4637.0,4394.0,89.75
120,9,2,17.0,1375.0,1358.0,81.30499999999999
30,3,1,0.0,45.0,45.0,0.0
30,9,2,2.0,600.0,598.0,0.0
120,2,2,15.0,21.0,6.0,19.7685667752443
60,1,1,25.0,230.0,205.0,16.65823529411765
120,1,1,31.0,260.0,229.0,8.0
60,0,1,2.0,168.0,166.0,53.36
120,0,2,44.0,60.0,16.0,19.7685667752443
60,8,2,6.0,1339.0,1333.0,148.69
60,0,2,8.0,8.0,0.0,9.354555555555557
60,5,1,104.0,1328.0,1224.0,103.5
120,6,3,0.0,396.0,396.0,88.33
60,5,2,474.0,3779.0,3305.0,70.0
90,4,3,63.0,86.0,23.0,42.84767123287671
120,4,3,0.0,661.0,661.0,84.78999999999999
90,4,2,122.0,632.0,510.0,179.0
90,5,1,1.0,207.0,206.0,5.56
30,8,1,0.0,493.0,493.0,0.0
120,5,1,27.0,1314.0,1287.0,90.63
120,6,1,3.0,3.0,0.0,20.244642857142857
30,1,1,21.0,249.0,228.0,0.0
30,5,2,79.0,1553.0,1474.0,6.96
90,5,1,5.0,287.0,282.0,38.12
60,2,1,301.0,4020.0,3719.0,95.2
60,3,1,198.0,564.0,366.0,16.395
120,5,2,137.0,523.0,386.0,22.0
60,7,3,19.0,2603.0,2584.0,90.44
120,9,2,35.0,410.0,375.0,9.354555555555557
60,9,3,58.0,354.0,296.0,20.58634969325153
120,2,2,32.0,320.0,288.0,7.2
60,8,1,7.0,406.0,399.0,86.78999999999999
60,9,2,136.0,240.0,104.0,0.0
60,7,2,40.0,381.0,341.0,27.142666666666667
120,6,3,29.0,1637.0,1608.0,69.92
60,5,1,75.0,491.0,416.0,83.07
120,0,2,25.0,1853.0,1828.0,93.15
120,1,1,0.0,1.0,1.0,30.44
60,2,2,79.0,2008.0,1929.0,63.65
30,7,2,0.0,11.0,11.0,0.0
60,9,1,41.0,2681.0,2640.0,74.0
60,3,2,34.0,958.0,924.0,139.54
120,1,1,40.0,370.0,330.0,10.827691056910568
120,8,2,0.0,42.0,42.0,20.58634969325153
60,6,2,258.0,2209.0,1951.0,82.0
60,5,3,58.0,596.0,538.0,40.575
120,1,2,141.0,209.0,68.0,18.90915119363396
60,5,1,206.0,400.0,194.0,33.58
60,1,2,31.0,256.0,225.0,16.720334928229665
60,8,1,34.0,233.0,199.0,10.145049504950494
120,4,1,33.0,812.0,779.0,60.84
60,1,1,0.0,67.0,67.0,20.60275423728813
60,0,1,0.0,64.0,64.0,54.15
90,8,2,40.0,381.0,341.0,27.142666666666667
120,8,2,0.0,744.0,744.0,68.5
60,8,1,10.0,262.0,252.0,75.79
60,1,2,22.0,344.0,322.0,17.5
90,0,1,49.0,3228.0,3179.0,81.25
60,2,1,6.0,75.0,69.0,24.36342857142857
300,1,2,27.0,536.0,509.0,48.35
30,1,1,4.0,1938.0,1934.0,92.4
280,4,2,116.0,2482.0,2366.0,95.16
90,1,3,350.0,2896.0,2546.0,169.34
90,2,1,0.0,108.0,108.0,8.75
60,9,1,38.0,88.0,50.0,21.8089552238806
60,2,1,5.0,144.0,139.0,7.04
60,2,2,112.0,4089.0,3977.0,94.24
60,8,2,35.0,580.0,545.0,132.05
120,8,1,27.0,1949.0,1922.0,88.75
90,2,2,35.0,410.0,375.0,9.354555555555557
60,3,1,65.0,106.0,41.0,14.19
120,0,3,24.0,354.0,330.0,85.37
90,6,2,19.0,1915.0,1896.0,91.92
60,0,1,247.0,1380.0,1133.0,11.0
60,9,1,52.0,1037.0,985.0,46.0
60,6,1,172.0,1455.0,1283.0,138.8
60,7,1,18.0,72.0,54.0,9.354555555555557
60,1,1,15.0,1042.0,1027.0,84.85
120,6,3,0.0,606.0,606.0,57.44
60,0,1,39.0,74.0,35.0,20.60275423728813
120,8,1,34.0,180.0,146.0,20.58634969325153
60,4,2,0.0,74.0,74.0,9.28
60,6,2,13.0,671.0,658.0,83.4
120,4,1,209.0,3156.0,2947.0,84.75
90,3,1,1.0,1.0,0.0,9.354555555555557
60,0,1,336.0,4353.0,4017.0,148.48000000000002
60,1,3,0.0,543.0,543.0,118.0
60,7,1,0.0,783.0,783.0,50.8
60,4,1,58.0,947.0,889.0,137.8
60,3,3,0.0,3139.0,3139.0,72.46000000000001
30,3,2,0.0,887.0,887.0,0.0
60,5,1,148.0,643.0,495.0,6.8
60,7,3,29.0,636.0,607.0,57.3
60,1,1,124.0,529.0,405.0,18.62
90,6,1,71.0,111.0,40.0,20.244642857142857
60,0,2,85.0,774.0,689.0,21.8089552238806
60,5,3,5.0,689.0,684.0,73.6
90,4,1,6.0,93.0,87.0,32.034018987341774
60,3,2,0.0,330.0,330.0,46.3
60,1,3,2.0,1014.0,1012.0,78.86
60,5,1,39.0,1230.0,1191.0,99.585
60,4,1,93.0,2352.0,2259.0,63.0
60,7,2,40.0,370.0,330.0,10.827691056910568
60,0,2,158.0,826.0,668.0,71.38
30,3,2,36.0,284.0,248.0,27.142666666666667
60,3,2,131.0,734.0,603.0,81.33
60,0,1,3.0,195.0,192.0,20.244642857142857
30,9,2,126.0,2253.0,2127.0,0.0
60,7,2,107.0,1496.0,1389.0,160.55
60,2,2,14.0,649.0,635.0,80.42
60,2,1,34.0,1247.0,1213.0,149.175
60,0,1,46.0,736.0,690.0,33.275
90,8,2,6.0,123.0,117.0,18.90915119363396
60,4,2,160.0,1011.0,851.0,34.825
60,0,1,63.0,270.0,207.0,17.34
60,3,1,107.0,1387.0,1280.0,126.505
60,5,1,385.0,6067.0,5682.0,82.0
60,2,1,31.0,256.0,225.0,16.720334928229665
60,7,1,500.0,2498.0,1998.0,61.05
30,8,1,1.0,554.0,553.0,0.0
60,1,1,4.0,109.0,105.0,5.4
60,6,2,111.0,1175.0,1064.0,67.62
150,3,3,16.0,16.0,0.0,19.7685667752443
60,0,2,0.0,50.0,50.0,36.22377622377623
60,0,2,41.0,682.0,641.0,101.5
30,2,1,4.0,1108.0,1104.0,75.28
120,5,1,105.0,1123.0,1018.0,46.8
60,4,3,202.0,3896.0,3694.0,37.0
120,0,1,124.0,2312.0,2188.0,78.0
120,0,1,0.0,94.0,94.0,14.09
90,2,1,35.0,410.0,375.0,9.354555555555557
60,3,3,2.0,1482.0,1480.0,95.9
240,1,1,40.0,370.0,330.0,10.827691056910568
120,4,2,25.0,230.0,205.0,16.65823529411765
30,3,1,352.0,3657.0,3305.0,145.24
180,2,2,21.0,116.0,95.0,11.75
60,9,1,16.0,1753.0,1737.0,76.75
60,1,1,122.0,403.0,281.0,5.5
30,7,2,14.0,362.0,348.0,0.0
60,8,2,378.0,7341.0,6963.0,58.64
60,5,3,30.0,260.0,230.0,9.44
60,8,2,0.0,1393.0,1393.0,68.25
180,9,2,122.0,833.0,711.0,10.485
90,2,2,82.0,2628.0,2546.0,39.5
30,2,1,17.0,479.0,462.0,0.0
120,0,1,0.0,1298.0,1298.0,36.5
60,2,3,1.0,1.0,0.0,9.354555555555557
60,8,1,5.0,117.0,112.0,36.753277310924375
60,7,3,40.0,381.0,341.0,27.142666666666667
120,2,2,54.0,881.0,827.0,23.0
30,0,3,232.0,4713.0,4481.0,147.0
90,0,1,0.0,243.0,243.0,13.76
60,6,1,0.0,34.0,34.0,31.48684210526316
90,5,2,111.0,2754.0,2643.0,164.425
60,2,1,0.0,183.0,183.0,4.16
30,5,2,37.0,663.0,626.0,36.22377622377623
60,4,3,4.0,320.0,316.0,79.12
120,3,1,10.0,75.0,65.0,3.0
120,0,2,50.0,653.0,603.0,6.75
30,9,2,67.0,685.0,618.0,0.0
60,8,3,0.0,57.0,57.0,8.16
60,1,2,102.0,684.0,582.0,79.5
60,1,0,0.0,265.0,265.0,16.0
30,4,1,49.0,4999.0,4950.0,177.18
60,5,1,18.0,975.0,957.0,81.9
30,1,1,5.0,32.0,27.0,0.0
120,2,2,28.0,648.0,620.0,76.51
60,8,2,0.0,701.0,701.0,35.0
60,3,2,40.0,1658.0,1618.0,78.75
60,7,1,411.0,1882.0,1471.0,21.25
30,0,2,0.0,280.0,280.0,0.0
30,5,2,30.0,318.0,288.0,24.36342857142857
90,3,1,139.0,455.0,316.0,6.5
60,2,3,32.0,1617.0,1585.0,89.25
60,4,3,0.0,814.0,814.0,86.55
60,9,1,2.0,1761.0,1759.0,71.7
60,2,1,25.0,230.0,205.0,16.65823529411765
120,5,1,35.0,392.0,357.0,18.066869158878504
60,3,1,0.0,153.0,153.0,65.8
120,6,1,140.0,1921.0,1781.0,158.0
180,7,2,62.0,563.0,501.0,18.90915119363396
60,6,1,693.0,3520.0,2827.0,30.75
240,6,1,72.0,725.0,653.0,40.65
30,2,1,0.0,237.0,237.0,0.0
60,0,2,65.0,294.0,229.0,19.7685667752443
60,8,1,0.0,47.0,47.0,0.0
60,5,2,76.0,744.0,668.0,77.91
180,2,2,6.0,19.0,13.0,18.90915119363396
60,3,1,34.0,3557.0,3523.0,80.75
60,1,2,4.0,2867.0,2863.0,76.75
150,5,2,58.0,354.0,296.0,20.58634969325153
30,5,2,0.0,276.0,276.0,14.52
60,5,2,17.0,198.0,181.0,50.5
30,1,3,1056.0,3729.0,2673.0,100.58
60,3,1,23.0,45.0,22.0,20.244642857142857
120,1,1,35.0,392.0,357.0,18.066869158878504
60,7,2,8.0,11.0,3.0,11.75
60,9,1,85.0,774.0,689.0,21.8089552238806
240,0,1,16.0,191.0,175.0,7.75
120,5,2,0.0,170.0,170.0,24.36342857142857
60,4,1,9.0,68.0,59.0,10.827691056910568
60,5,3,34.0,233.0,199.0,10.145049504950494
30,5,1,0.0,845.0,845.0,0.0
90,2,2,0.0,2218.0,2218.0,86.96000000000001
30,2,1,36.0,871.0,835.0,144.29000000000002
30,7,1,5.0,704.0,699.0,0.0
60,7,2,59.0,1483.0,1424.0,198.36
60,9,3,0.0,1711.0,1711.0,80.0
60,7,2,21.0,1973.0,1952.0,77.25
90,7,1,93.0,1173.0,1080.0,184.575
120,5,1,5.0,5.0,0.0,19.7685667752443
60,0,2,515.0,9495.0,8980.0,165.16
60,4,1,0.0,5.0,5.0,0.0
30,1,1,0.0,191.0,191.0,0.0
60,2,2,22.0,77.0,55.0,9.25
30,3,0,31.0,291.0,260.0,0.0
60,6,2,11.0,412.0,401.0,60.79999999999999
30,9,4,441.0,2055.0,1614.0,123.61
60,6,1,0.0,319.0,319.0,69.56
150,8,2,33.0,2983.0,2950.0,73.75
120,0,1,31.0,1556.0,1525.0,157.55
60,1,2,229.0,1686.0,1457.0,132.59
90,3,2,36.0,1362.0,1326.0,165.51
120,5,1,0.0,151.0,151.0,45.57
60,1,2,57.0,585.0,528.0,132.1
180,5,1,40.0,3280.0,3240.0,72.0
60,4,2,20.0,165.0,145.0,0.0
60,4,1,4.0,378.0,374.0,113.5
90,4,2,7.0,123.0,116.0,10.827691056910568
120,0,2,111.0,2029.0,1918.0,50.25
90,5,1,325.0,2233.0,1908.0,105.25
30,5,2,7.0,655.0,648.0,0.0
120,1,1,17.0,17.0,0.0,9.354555555555557
150,6,2,14.0,1363.0,1349.0,127.3
120,6,2,28.0,762.0,734.0,16.64
120,3,1,2.0,2176.0,2174.0,62.86999999999999
60,8,2,153.0,576.0,423.0,20.5
30,6,1,0.0,725.0,725.0,0.0
60,1,1,91.0,2317.0,2226.0,68.75
60,7,2,38.0,1352.0,1314.0,50.5
210,8,1,0.0,1428.0,1428.0,89.47499999999998
120,3,3,0.0,4.0,4.0,18.90915119363396
60,4,3,139.0,1952.0,1813.0,188.89
60,4,1,39.0,4235.0,4196.0,94.86
60,0,2,0.0,142.0,142.0,3.5
60,2,4,49.0,2134.0,2085.0,185.71
60,9,2,66.0,1572.0,1506.0,58.5
180,2,0,1.0,6.0,5.0,37.380434782608695
90,9,2,43.0,542.0,499.0,5.529999999999999
60,4,3,39.0,1360.0,1321.0,80.33
60,1,4,2.0,277.0,275.0,59.85
240,4,2,37.0,248.0,211.0,10.75
60,4,1,0.0,147.0,147.0,18.90915119363396
120,4,1,23.0,413.0,390.0,62.9
120,2,2,13.0,441.0,428.0,63.33
120,6,1,25.0,230.0,205.0,16.65823529411765
120,9,2,54.0,756.0,702.0,21.25
60,5,2,58.0,383.0,325.0,20.244642857142857
60,4,2,65.0,294.0,229.0,19.7685667752443
60,8,3,70.0,148.0,78.0,41.24271381578947
120,3,1,65.0,294.0,229.0,19.7685667752443
240,3,1,0.0,316.0,316.0,70.09
60,7,1,25.0,230.0,205.0,16.65823529411765
30,7,2,11.0,2539.0,2528.0,97.41
60,1,2,447.0,4446.0,3999.0,52.64
120,6,2,67.0,953.0,886.0,152.02
60,7,1,81.0,1290.0,1209.0,83.92
120,4,2,65.0,502.0,437.0,78.22
60,7,2,8.0,74.0,66.0,12.5
30,7,2,39.0,2694.0,2655.0,113.73
120,6,3,172.0,3405.0,3233.0,82.25
120,0,2,39.0,64.0,25.0,3.0
30,8,3,37.0,1444.0,1407.0,86.28
30,3,1,39.0,663.0,624.0,42.84767123287671
60,4,1,737.0,5956.0,5219.0,47.8
180,2,1,12.0,534.0,522.0,43.25
60,2,2,47.0,455.0,408.0,31.48684210526316
60,5,1,3.0,59.0,56.0,29.63745033112583
120,0,2,0.0,70.0,70.0,11.88
30,3,2,9.0,1714.0,1705.0,177.82
120,5,2,0.0,1902.0,1902.0,132.38
60,8,2,71.0,4840.0,4769.0,87.25
60,2,3,237.0,3029.0,2792.0,83.0
90,9,2,2.0,277.0,275.0,174.03
120,3,1,85.0,297.0,212.0,7.175
120,2,1,7.0,85.0,78.0,17.14
30,2,1,19.0,75.0,56.0,0.0
60,1,1,58.0,383.0,325.0,20.244642857142857
120,3,2,8.0,1196.0,1188.0,58.0
90,6,3,277.0,6473.0,6196.0,90.25
90,7,1,10.0,578.0,568.0,13.82
90,3,3,89.0,626.0,537.0,10.6
120,5,1,20.0,395.0,375.0,10.75
90,0,1,0.0,1.0,1.0,10.827691056910568
90,4,2,61.0,627.0,566.0,37.85
120,8,2,73.0,4465.0,4392.0,141.34
90,8,3,75.0,2167.0,2092.0,195.34
120,4,2,9.0,167.0,158.0,8.5
90,6,3,64.0,3076.0,3012.0,89.5
60,8,1,174.0,2746.0,2572.0,52.75
30,3,1,0.0,373.0,373.0,0.0
150,7,2,697.0,3405.0,2708.0,4.35
60,0,2,7.0,276.0,269.0,32.15
120,2,3,168.0,211.0,43.0,20.58634969325153
30,7,1,69.0,703.0,634.0,0.0
60,0,2,35.0,392.0,357.0,18.066869158878504
60,7,3,96.0,506.0,410.0,151.725
60,2,4,576.0,1872.0,1296.0,64.55
120,1,2,0.0,491.0,491.0,110.55
60,7,2,188.0,341.0,153.0,53.05
30,7,2,23.0,3630.0,3607.0,171.01
80,1,2,321.0,1081.0,760.0,3.0
120,3,2,41.0,809.0,768.0,86.64
120,0,1,0.0,36.0,36.0,18.90915119363396
120,2,2,97.0,1031.0,934.0,57.5
120,3,2,210.0,616.0,406.0,5.65
60,4,2,65.0,1769.0,1704.0,76.5
60,7,3,107.0,1642.0,1535.0,63.7
60,9,2,143.0,2432.0,2289.0,80.0
60,1,2,0.0,310.0,310.0,32.4
60,9,2,0.0,3865.0,3865.0,92.5
60,2,2,62.0,563.0,501.0,18.90915119363396
60,0,2,35.0,392.0,357.0,18.066869158878504
30,7,1,86.0,5352.0,5266.0,87.8
60,7,1,34.0,34.0,0.0,9.354555555555557
60,8,1,0.0,57.0,57.0,5.6
60,2,4,141.0,605.0,464.0,150.575
30,0,1,7.0,559.0,552.0,0.0
60,5,1,0.0,199.0,199.0,36.22377622377623
60,1,2,25.0,230.0,205.0,16.65823529411765
90,6,3,0.0,19.0,19.0,30.25
60,7,2,3.0,2954.0,2951.0,172.44
60,9,1,78.0,2320.0,2242.0,166.85
90,5,2,24.0,5208.0,5184.0,94.0
120,0,1,0.0,123.0,123.0,29.15427927927928
