at_risk_binary_encoded,studied_credits,num_of_prev_attempts,imd_band_encoded,highest_education_encoded,before_course_click,sum_click,after_course_click,final_score,imd_band,highest_education
1,90,0,0,2,1.0,387.0,386.0,108.3,0-10%,A Level or Equivalent
1,60,0,6,2,10.0,30.0,20.0,4.0,60-70%,A Level or Equivalent
1,75,0,1,2,86.0,450.0,364.0,37.75,10-20%,A Level or Equivalent
0,60,0,4,3,179.0,2140.0,1961.0,122.25,40-50%,HE Qualification
1,120,0,8,2,7.0,198.0,191.0,3.5,80-90%,A Level or Equivalent
1,60,0,8,2,36.0,405.0,369.0,78.5,80-90%,A Level or Equivalent
1,60,0,6,2,125.0,540.0,415.0,25.75,60-70%,A Level or Equivalent
0,60,2,7,1,53.0,1168.0,1115.0,99.3,70-80%,Lower Than A Level
0,120,0,1,2,5.0,417.0,412.0,120.0,10-20%,A Level or Equivalent
1,90,0,9,2,0.0,18.0,18.0,19.7685667752443,90-100%,A Level or Equivalent
1,60,1,1,1,65.0,294.0,229.0,19.7685667752443,10-20%,Lower Than A Level
0,120,0,1,1,81.0,864.0,783.0,157.75,10-20%,Lower Than A Level
0,60,0,6,1,21.0,475.0,454.0,174.5,60-70%,Lower Than A Level
0,60,0,5,1,93.0,756.0,663.0,113.8,50-60%,Lower Than A Level
0,90,2,1,2,40.0,906.0,866.0,135.25,10-20%,A Level or Equivalent
1,90,2,3,1,0.0,118.0,118.0,2.25,30-40%,Lower Than A Level
1,60,0,3,3,119.0,1255.0,1136.0,47.5,30-40%,HE Qualification
1,120,0,1,1,147.0,598.0,451.0,2.5,10-20%,Lower Than A Level
1,60,0,4,3,337.0,1193.0,856.0,11.75,40-50%,HE Qualification
1,90,1,1,1,77.0,304.0,227.0,31.3,10-20%,Lower Than A Level
1,60,1,2,1,1.0,25.0,24.0,3.25,20-30%,Lower Than A Level
1,150,0,4,2,3.0,3.0,0.0,19.7685667752443,40-50%,A Level or Equivalent
1,120,0,5,2,65.0,294.0,229.0,19.7685667752443,50-60%,A Level or Equivalent
1,60,0,8,1,75.0,584.0,509.0,98.0,80-90%,Lower Than A Level
0,60,0,7,2,5.0,328.0,323.0,153.5,70-80%,A Level or Equivalent
1,60,0,5,2,113.0,178.0,65.0,19.7685667752443,50-60%,A Level or Equivalent
1,60,1,9,1,43.0,575.0,532.0,78.25,90-100%,Lower Than A Level
1,60,1,5,1,2.0,30.0,28.0,56.73145896656534,50-60%,Lower Than A Level
0,60,0,1,2,187.0,1054.0,867.0,101.3,10-20%,A Level or Equivalent
1,60,2,9,1,0.0,73.0,73.0,65.45,90-100%,Lower Than A Level
1,120,0,1,3,1.0,1.0,0.0,19.7685667752443,10-20%,HE Qualification
1,150,0,5,1,95.0,204.0,109.0,3.0,50-60%,Lower Than A Level
0,60,0,2,1,90.0,725.0,635.0,138.05,20-30%,Lower Than A Level
1,60,0,6,2,48.0,1762.0,1714.0,88.05,60-70%,A Level or Equivalent
1,240,0,0,1,65.0,294.0,229.0,19.7685667752443,0-10%,Lower Than A Level
1,120,0,6,2,88.0,497.0,409.0,87.5,60-70%,A Level or Equivalent
1,120,1,5,1,33.0,54.0,21.0,19.75,50-60%,Lower Than A Level
1,180,0,7,1,303.0,1133.0,830.0,12.0,70-80%,Lower Than A Level
1,60,2,2,1,356.0,1018.0,662.0,18.05,20-30%,Lower Than A Level
1,120,0,5,1,5.0,5.0,0.0,19.7685667752443,50-60%,Lower Than A Level
1,60,0,2,2,20.0,423.0,403.0,98.5,20-30%,A Level or Equivalent
1,60,1,6,1,13.0,272.0,259.0,74.5,60-70%,Lower Than A Level
1,60,0,3,1,7.0,490.0,483.0,14.0,30-40%,Lower Than A Level
1,120,0,1,3,65.0,294.0,229.0,19.7685667752443,10-20%,HE Qualification
1,120,1,9,3,2.0,2.0,0.0,29.25,90-100%,HE Qualification
0,60,1,4,3,6.0,441.0,435.0,115.9,40-50%,HE Qualification
1,60,1,2,2,99.0,99.0,0.0,19.7685667752443,20-30%,A Level or Equivalent
1,60,1,0,1,0.0,16.0,16.0,19.7685667752443,0-10%,Lower Than A Level
1,60,1,5,2,56.0,477.0,421.0,56.73145896656534,50-60%,A Level or Equivalent
1,60,0,1,1,8.0,372.0,364.0,45.05,10-20%,Lower Than A Level
1,60,2,4,2,153.0,401.0,248.0,17.0,40-50%,A Level or Equivalent
1,60,0,5,1,51.0,275.0,224.0,81.8,50-60%,Lower Than A Level
1,60,1,7,1,66.0,536.0,470.0,41.05,70-80%,Lower Than A Level
1,120,0,4,1,46.0,308.0,262.0,11.5,40-50%,Lower Than A Level
1,60,0,7,2,8.0,74.0,66.0,12.5,70-80%,A Level or Equivalent
1,220,0,0,1,23.0,148.0,125.0,5.25,0-10%,Lower Than A Level
1,120,1,5,1,18.0,852.0,834.0,90.05,50-60%,Lower Than A Level
0,120,0,6,1,173.0,4806.0,4633.0,173.05,60-70%,Lower Than A Level
0,60,0,5,2,146.0,1283.0,1137.0,126.25,50-60%,A Level or Equivalent
1,150,0,7,2,40.0,92.0,52.0,19.7685667752443,70-80%,A Level or Equivalent
1,120,0,6,1,3.0,24.0,21.0,19.7685667752443,60-70%,Lower Than A Level
1,120,0,3,2,18.0,18.0,0.0,19.7685667752443,30-40%,A Level or Equivalent
1,60,0,1,2,57.0,468.0,411.0,107.0,10-20%,A Level or Equivalent
0,60,0,2,3,13.0,720.0,707.0,113.05,20-30%,HE Qualification
1,90,1,2,2,34.0,47.0,13.0,19.7685667752443,20-30%,A Level or Equivalent
1,90,1,4,2,92.0,343.0,251.0,15.800000000000002,40-50%,A Level or Equivalent
0,90,0,7,2,13.0,447.0,434.0,174.05,70-80%,A Level or Equivalent
1,90,1,3,2,30.0,30.0,0.0,56.73145896656534,30-40%,A Level or Equivalent
1,60,1,8,1,10.0,240.0,230.0,79.55,80-90%,Lower Than A Level
0,60,0,5,1,76.0,1595.0,1519.0,177.3,50-60%,Lower Than A Level
1,120,1,1,1,2.0,89.0,87.0,19.7685667752443,10-20%,Lower Than A Level
0,120,1,2,2,96.0,1192.0,1096.0,119.55,20-30%,A Level or Equivalent
0,60,0,6,3,81.0,4295.0,4214.0,143.5,60-70%,HE Qualification
1,60,1,5,2,2.0,202.0,200.0,44.5,50-60%,A Level or Equivalent
0,60,0,5,1,125.0,1973.0,1848.0,117.5,50-60%,Lower Than A Level
1,60,0,7,2,12.0,301.0,289.0,73.05,70-80%,A Level or Equivalent
0,60,0,6,1,169.0,1051.0,882.0,166.3,60-70%,Lower Than A Level
1,120,0,6,1,65.0,294.0,229.0,19.7685667752443,60-70%,Lower Than A Level
0,60,0,3,2,4.0,393.0,389.0,108.0,30-40%,A Level or Equivalent
1,120,1,4,2,0.0,75.0,75.0,70.75,40-50%,A Level or Equivalent
0,60,0,7,1,314.0,1977.0,1663.0,132.3,70-80%,Lower Than A Level
1,60,1,2,2,42.0,339.0,297.0,7.5,20-30%,A Level or Equivalent
1,210,0,6,1,2.0,807.0,805.0,2.75,60-70%,Lower Than A Level
1,60,0,8,1,10.0,187.0,177.0,11.0,80-90%,Lower Than A Level
1,120,0,0,2,54.0,125.0,71.0,19.7685667752443,0-10%,A Level or Equivalent
0,60,0,7,1,17.0,1279.0,1262.0,135.3,70-80%,Lower Than A Level
1,60,0,5,2,209.0,766.0,557.0,61.55,50-60%,A Level or Equivalent
1,60,0,6,1,52.0,302.0,250.0,3.5,60-70%,Lower Than A Level
0,60,0,9,3,103.0,2087.0,1984.0,191.25,90-100%,HE Qualification
1,60,1,2,1,0.0,7.0,7.0,17.5,20-30%,Lower Than A Level
1,60,1,6,2,64.0,563.0,499.0,32.55,60-70%,A Level or Equivalent
1,120,1,2,1,26.0,178.0,152.0,7.0,20-30%,Lower Than A Level
1,60,0,5,2,27.0,772.0,745.0,84.75,50-60%,A Level or Equivalent
0,90,0,8,3,17.0,454.0,437.0,132.05,80-90%,HE Qualification
0,60,0,1,2,0.0,301.0,301.0,146.3,10-20%,A Level or Equivalent
1,60,1,0,1,9.0,45.0,36.0,41.25,0-10%,Lower Than A Level
0,60,0,6,1,116.0,1933.0,1817.0,136.05,60-70%,Lower Than A Level
1,120,1,3,2,163.0,688.0,525.0,34.55,30-40%,A Level or Equivalent
1,60,1,7,3,0.0,1007.0,1007.0,42.05,70-80%,HE Qualification
1,205,0,3,3,65.0,294.0,229.0,19.7685667752443,30-40%,HE Qualification
1,120,0,4,1,34.0,43.0,9.0,19.7685667752443,40-50%,Lower Than A Level
1,60,1,3,2,2.0,29.0,27.0,56.73145896656534,30-40%,A Level or Equivalent
1,90,0,1,2,0.0,101.0,101.0,10.25,10-20%,A Level or Equivalent
0,60,1,7,2,80.0,1405.0,1325.0,159.8,70-80%,A Level or Equivalent
1,90,0,4,2,65.0,294.0,229.0,19.7685667752443,40-50%,A Level or Equivalent
0,60,0,4,2,1.0,675.0,674.0,111.5,40-50%,A Level or Equivalent
1,60,0,2,1,29.0,513.0,484.0,101.75,20-30%,Lower Than A Level
1,120,0,4,2,8.0,386.0,378.0,19.05,40-50%,A Level or Equivalent
0,60,0,6,3,278.0,2217.0,1939.0,164.25,60-70%,HE Qualification
0,90,0,5,2,4.0,489.0,485.0,166.25,50-60%,A Level or Equivalent
0,60,0,9,2,572.0,4157.0,3585.0,150.5,90-100%,A Level or Equivalent
1,90,0,6,1,87.0,234.0,147.0,2.0,60-70%,Lower Than A Level
0,60,1,1,3,98.0,1701.0,1603.0,123.8,10-20%,HE Qualification
0,90,0,1,2,8.0,991.0,983.0,142.5,10-20%,A Level or Equivalent
0,60,0,2,2,15.0,1209.0,1194.0,157.25,20-30%,A Level or Equivalent
0,60,0,3,2,20.0,799.0,779.0,138.25,30-40%,A Level or Equivalent
1,60,1,6,1,0.0,9.0,9.0,38.8,60-70%,Lower Than A Level
1,60,1,0,2,20.0,189.0,169.0,12.0,0-10%,A Level or Equivalent
0,60,0,6,2,523.0,2940.0,2417.0,151.05,60-70%,A Level or Equivalent
1,60,1,1,2,65.0,294.0,229.0,19.7685667752443,10-20%,A Level or Equivalent
0,60,1,2,2,219.0,2293.0,2074.0,155.25,20-30%,A Level or Equivalent
0,60,1,4,2,99.0,1553.0,1454.0,130.25,40-50%,A Level or Equivalent
1,120,0,1,1,65.0,294.0,229.0,19.7685667752443,10-20%,Lower Than A Level
1,60,2,1,1,2.0,46.0,44.0,4.25,10-20%,Lower Than A Level
0,150,0,7,2,6.0,267.0,261.0,102.3,70-80%,A Level or Equivalent
0,60,0,0,2,0.0,542.0,542.0,101.75,0-10%,A Level or Equivalent
1,60,0,2,2,20.0,109.0,89.0,8.75,20-30%,A Level or Equivalent
1,60,1,9,2,37.0,786.0,749.0,82.5,90-100%,A Level or Equivalent
1,60,0,6,1,32.0,334.0,302.0,110.05,60-70%,Lower Than A Level
1,60,1,2,2,0.0,20.0,20.0,38.75,20-30%,A Level or Equivalent
0,60,0,1,1,11.0,310.0,299.0,125.5,10-20%,Lower Than A Level
0,60,0,7,1,28.0,346.0,318.0,138.05,70-80%,Lower Than A Level
0,60,0,2,2,40.0,195.0,155.0,87.55,20-30%,A Level or Equivalent
1,120,0,6,1,639.0,4864.0,4225.0,93.3,60-70%,Lower Than A Level
1,60,0,4,2,17.0,371.0,354.0,82.0,40-50%,A Level or Equivalent
1,60,0,5,1,29.0,749.0,720.0,42.75,50-60%,Lower Than A Level
1,60,1,3,1,14.0,138.0,124.0,3.0,30-40%,Lower Than A Level
0,120,0,0,2,452.0,2431.0,1979.0,144.75,0-10%,A Level or Equivalent
0,60,0,9,2,144.0,2159.0,2015.0,136.55,90-100%,A Level or Equivalent
1,120,0,3,2,13.0,201.0,188.0,8.5,30-40%,A Level or Equivalent
1,70,0,3,2,65.0,294.0,229.0,19.7685667752443,30-40%,A Level or Equivalent
1,120,1,6,3,2.0,43.0,41.0,19.7685667752443,60-70%,HE Qualification
0,60,0,0,1,183.0,2785.0,2602.0,145.8,0-10%,Lower Than A Level
1,90,0,5,1,9.0,595.0,586.0,87.05,50-60%,Lower Than A Level
1,60,0,8,2,0.0,124.0,124.0,56.73145896656534,80-90%,A Level or Equivalent
0,60,1,8,3,209.0,1593.0,1384.0,133.25,80-90%,HE Qualification
1,60,1,3,2,63.0,178.0,115.0,56.73145896656534,30-40%,A Level or Equivalent
0,60,1,6,1,96.0,1388.0,1292.0,165.5,60-70%,Lower Than A Level
0,60,0,6,3,153.0,3679.0,3526.0,135.55,60-70%,HE Qualification
0,120,0,6,1,48.0,3223.0,3175.0,117.5,60-70%,Lower Than A Level
0,60,1,1,2,1.0,49.0,48.0,186.35,10-20%,A Level or Equivalent
1,120,0,2,1,6.0,6.0,0.0,19.7685667752443,20-30%,Lower Than A Level
0,60,0,8,1,20.0,750.0,730.0,139.3,80-90%,Lower Than A Level
0,60,1,5,2,25.0,379.0,354.0,139.0,50-60%,A Level or Equivalent
0,90,0,1,3,143.0,502.0,359.0,105.8,10-20%,HE Qualification
0,90,1,1,2,0.0,77.0,77.0,105.65,10-20%,A Level or Equivalent
0,120,1,7,1,127.0,1977.0,1850.0,145.25,70-80%,Lower Than A Level
0,60,0,4,2,11.0,757.0,746.0,165.0,40-50%,A Level or Equivalent
1,120,0,4,3,70.0,70.0,0.0,19.7685667752443,40-50%,HE Qualification
0,60,0,8,1,225.0,974.0,749.0,153.0,80-90%,Lower Than A Level
1,120,2,9,1,11.0,268.0,257.0,4.0,90-100%,Lower Than A Level
0,60,0,6,2,69.0,1220.0,1151.0,124.0,60-70%,A Level or Equivalent
1,60,1,0,1,21.0,408.0,387.0,87.25,0-10%,Lower Than A Level
0,60,0,1,1,21.0,487.0,466.0,167.3,10-20%,Lower Than A Level
0,60,0,9,2,46.0,853.0,807.0,167.8,90-100%,A Level or Equivalent
0,60,0,7,2,10.0,348.0,338.0,114.5,70-80%,A Level or Equivalent
0,60,0,4,1,30.0,440.0,410.0,120.55,40-50%,Lower Than A Level
1,60,0,2,1,267.0,2635.0,2368.0,87.8,20-30%,Lower Than A Level
0,60,0,4,2,41.0,920.0,879.0,139.3,40-50%,A Level or Equivalent
1,60,1,9,4,78.0,350.0,272.0,56.05,90-100%,Post Graduate Qualification
0,60,0,7,2,308.0,2626.0,2318.0,151.75,70-80%,A Level or Equivalent
1,60,1,0,2,0.0,76.0,76.0,2.0,0-10%,A Level or Equivalent
1,60,0,5,2,49.0,49.0,0.0,19.7685667752443,50-60%,A Level or Equivalent
0,60,0,0,2,114.0,867.0,753.0,157.8,0-10%,A Level or Equivalent
0,60,0,2,3,44.0,756.0,712.0,143.5,20-30%,HE Qualification
0,120,0,9,1,9.0,718.0,709.0,144.55,90-100%,Lower Than A Level
1,60,0,9,3,19.0,171.0,152.0,3.5,90-100%,HE Qualification
1,120,1,5,1,55.0,131.0,76.0,19.7685667752443,50-60%,Lower Than A Level
1,60,0,4,2,10.0,410.0,400.0,18.0,40-50%,A Level or Equivalent
1,60,0,6,1,0.0,13.0,13.0,19.7685667752443,60-70%,Lower Than A Level
1,120,0,2,1,133.0,354.0,221.0,11.300000000000002,20-30%,Lower Than A Level
1,90,2,2,2,2.0,15.0,13.0,19.7685667752443,20-30%,A Level or Equivalent
1,150,1,0,2,41.0,227.0,186.0,43.3,0-10%,A Level or Equivalent
0,90,1,2,2,38.0,1243.0,1205.0,167.05,20-30%,A Level or Equivalent
0,120,0,6,1,140.0,1921.0,1781.0,158.0,60-70%,Lower Than A Level
0,60,0,7,2,10.0,228.0,218.0,129.05,70-80%,A Level or Equivalent
0,60,0,4,3,1.0,1224.0,1223.0,150.8,40-50%,HE Qualification
0,150,0,5,1,9.0,695.0,686.0,129.3,50-60%,Lower Than A Level
0,60,0,5,2,537.0,5471.0,4934.0,138.3,50-60%,A Level or Equivalent
0,60,0,5,2,344.0,4162.0,3818.0,160.0,50-60%,A Level or Equivalent
0,60,0,2,2,148.0,1355.0,1207.0,156.0,20-30%,A Level or Equivalent
1,60,1,4,1,10.0,42.0,32.0,67.9,40-50%,Lower Than A Level
0,60,0,6,2,12.0,600.0,588.0,105.55,60-70%,A Level or Equivalent
0,60,0,2,1,154.0,1390.0,1236.0,140.8,20-30%,Lower Than A Level
1,60,0,3,2,119.0,638.0,519.0,31.3,30-40%,A Level or Equivalent
0,120,0,9,2,53.0,623.0,570.0,119.55,90-100%,A Level or Equivalent
0,60,1,8,2,6.0,970.0,964.0,136.3,80-90%,A Level or Equivalent
1,120,0,3,2,4.0,4.0,0.0,19.7685667752443,30-40%,A Level or Equivalent
0,60,0,6,3,884.0,4758.0,3874.0,102.75,60-70%,HE Qualification
0,110,1,4,2,0.0,177.0,177.0,100.25,40-50%,A Level or Equivalent
0,60,0,5,2,108.0,1325.0,1217.0,128.5,50-60%,A Level or Equivalent
0,90,1,8,2,65.0,1152.0,1087.0,137.5,80-90%,A Level or Equivalent
0,120,2,2,2,61.0,1015.0,954.0,89.5,20-30%,A Level or Equivalent
0,60,0,6,2,162.0,2169.0,2007.0,120.5,60-70%,A Level or Equivalent
1,90,1,8,2,7.0,44.0,37.0,8.0,80-90%,A Level or Equivalent
1,60,0,3,1,0.0,20.0,20.0,56.73145896656534,30-40%,Lower Than A Level
1,180,0,5,1,16.0,219.0,203.0,2.25,50-60%,Lower Than A Level
0,120,0,4,1,35.0,254.0,219.0,118.75,40-50%,Lower Than A Level
0,120,0,4,3,30.0,1546.0,1516.0,144.25,40-50%,HE Qualification
0,60,0,6,2,110.0,1884.0,1774.0,145.0,60-70%,A Level or Equivalent
1,180,0,1,1,65.0,294.0,229.0,19.7685667752443,10-20%,Lower Than A Level
1,120,1,0,2,8.0,29.0,21.0,19.7685667752443,0-10%,A Level or Equivalent
0,60,0,8,2,184.0,1002.0,818.0,155.8,80-90%,A Level or Equivalent
0,60,0,4,1,17.0,1114.0,1097.0,97.25,40-50%,Lower Than A Level
1,120,0,1,2,135.0,373.0,238.0,9.75,10-20%,A Level or Equivalent
0,60,0,1,2,80.0,678.0,598.0,164.5,10-20%,A Level or Equivalent
1,60,0,3,3,254.0,860.0,606.0,84.0,30-40%,HE Qualification
0,70,0,0,1,122.0,3352.0,3230.0,183.8,0-10%,Lower Than A Level
0,60,0,4,2,192.0,628.0,436.0,140.25,40-50%,A Level or Equivalent
1,60,0,6,2,36.0,418.0,382.0,99.0,60-70%,A Level or Equivalent
1,60,0,9,2,0.0,8.0,8.0,19.7685667752443,90-100%,A Level or Equivalent
1,60,0,1,2,22.0,78.0,56.0,2.5,10-20%,A Level or Equivalent
0,90,1,2,3,68.0,1101.0,1033.0,124.0,20-30%,HE Qualification
0,60,1,2,1,11.0,880.0,869.0,115.3,20-30%,Lower Than A Level
0,60,0,0,2,73.0,686.0,613.0,139.5,0-10%,A Level or Equivalent
1,60,2,0,2,15.0,469.0,454.0,10.25,0-10%,A Level or Equivalent
0,60,0,8,2,469.0,8669.0,8200.0,162.3,80-90%,A Level or Equivalent
0,90,0,9,2,23.0,394.0,371.0,122.3,90-100%,A Level or Equivalent
1,180,0,7,2,63.0,97.0,34.0,19.7685667752443,70-80%,A Level or Equivalent
0,60,0,4,2,46.0,1101.0,1055.0,106.0,40-50%,A Level or Equivalent
1,60,0,4,1,4.0,378.0,374.0,113.5,40-50%,Lower Than A Level
0,60,1,2,1,100.0,1035.0,935.0,165.55,20-30%,Lower Than A Level
0,60,0,2,2,24.0,333.0,309.0,132.75,20-30%,A Level or Equivalent
1,60,0,3,3,14.0,124.0,110.0,11.800000000000002,30-40%,HE Qualification
0,210,1,7,2,0.0,542.0,542.0,105.05,70-80%,A Level or Equivalent
0,60,0,5,1,15.0,697.0,682.0,129.75,50-60%,Lower Than A Level
0,60,0,9,2,223.0,1525.0,1302.0,143.25,90-100%,A Level or Equivalent
0,60,0,6,1,26.0,729.0,703.0,98.3,60-70%,Lower Than A Level
0,60,0,4,2,46.0,837.0,791.0,147.75,40-50%,A Level or Equivalent
0,60,0,0,1,127.0,1304.0,1177.0,171.55,0-10%,Lower Than A Level
1,270,1,0,3,65.0,294.0,229.0,19.7685667752443,0-10%,HE Qualification
1,60,0,9,1,10.0,271.0,261.0,86.8,90-100%,Lower Than A Level
0,60,0,8,3,88.0,1502.0,1414.0,191.5,80-90%,HE Qualification
0,60,0,8,2,85.0,1994.0,1909.0,156.3,80-90%,A Level or Equivalent
0,180,0,2,3,899.0,2424.0,1525.0,168.05,20-30%,HE Qualification
1,60,1,6,2,4.0,51.0,47.0,36.55,60-70%,A Level or Equivalent
1,60,0,8,1,4.0,405.0,401.0,107.8,80-90%,Lower Than A Level
1,60,0,2,3,58.0,519.0,461.0,28.5,20-30%,HE Qualification
0,60,0,7,2,72.0,747.0,675.0,120.55,70-80%,A Level or Equivalent
1,60,0,9,2,129.0,767.0,638.0,30.55,90-100%,A Level or Equivalent
0,60,0,8,3,391.0,2947.0,2556.0,162.0,80-90%,HE Qualification
0,60,0,9,3,8.0,472.0,464.0,124.3,90-100%,HE Qualification
1,60,0,1,2,42.0,334.0,292.0,15.25,10-20%,A Level or Equivalent
1,120,2,2,1,4.0,141.0,137.0,22.3,20-30%,Lower Than A Level
0,60,0,7,1,79.0,2055.0,1976.0,121.55,70-80%,Lower Than A Level
0,60,0,5,1,34.0,1180.0,1146.0,129.75,50-60%,Lower Than A Level
0,60,0,7,2,165.0,1434.0,1269.0,171.5,70-80%,A Level or Equivalent
1,60,0,2,2,9.0,82.0,73.0,44.3,20-30%,A Level or Equivalent
0,60,0,2,1,38.0,1843.0,1805.0,127.8,20-30%,Lower Than A Level
1,270,0,5,2,61.0,122.0,61.0,2.5,50-60%,A Level or Equivalent
0,60,0,8,2,32.0,760.0,728.0,124.55,80-90%,A Level or Equivalent
1,240,1,1,2,23.0,23.0,0.0,3.35,10-20%,A Level or Equivalent
0,120,0,3,3,165.0,2296.0,2131.0,147.3,30-40%,HE Qualification
1,120,0,4,3,85.0,169.0,84.0,19.7685667752443,40-50%,HE Qualification
1,60,0,2,2,15.0,289.0,274.0,32.75,20-30%,A Level or Equivalent
1,60,0,7,1,64.0,161.0,97.0,0.5,70-80%,Lower Than A Level
1,60,1,0,2,79.0,350.0,271.0,83.05,0-10%,A Level or Equivalent
0,60,0,9,2,234.0,2735.0,2501.0,165.5,90-100%,A Level or Equivalent
1,60,0,2,1,0.0,73.0,73.0,9.5,20-30%,Lower Than A Level
1,60,0,6,1,0.0,165.0,165.0,12.25,60-70%,Lower Than A Level
1,60,1,8,2,65.0,294.0,229.0,4.25,80-90%,A Level or Equivalent
1,60,2,0,2,67.0,86.0,19.0,38.35,0-10%,A Level or Equivalent
1,120,0,4,2,65.0,294.0,229.0,19.7685667752443,40-50%,A Level or Equivalent
0,60,0,8,1,161.0,4012.0,3851.0,176.75,80-90%,Lower Than A Level
1,150,0,7,1,109.0,1198.0,1089.0,79.3,70-80%,Lower Than A Level
1,60,0,3,2,56.0,186.0,130.0,3.25,30-40%,A Level or Equivalent
1,120,0,8,2,88.0,188.0,100.0,19.7685667752443,80-90%,A Level or Equivalent
0,60,0,6,1,40.0,737.0,697.0,123.05,60-70%,Lower Than A Level
0,60,0,2,3,2.0,387.0,385.0,162.55,20-30%,HE Qualification
0,60,1,2,1,34.0,687.0,653.0,109.0,20-30%,Lower Than A Level
0,60,0,7,1,52.0,4109.0,4057.0,118.8,70-80%,Lower Than A Level
0,90,0,5,3,241.0,1081.0,840.0,162.5,50-60%,HE Qualification
0,60,0,2,1,365.0,1187.0,822.0,176.75,20-30%,Lower Than A Level
0,60,0,9,3,5.0,900.0,895.0,152.0,90-100%,HE Qualification
0,60,0,9,2,772.0,4915.0,4143.0,149.0,90-100%,A Level or Equivalent
0,120,0,2,2,128.0,1180.0,1052.0,155.75,20-30%,A Level or Equivalent
0,60,0,2,1,28.0,591.0,563.0,115.5,20-30%,Lower Than A Level
1,120,0,2,2,80.0,94.0,14.0,19.7685667752443,20-30%,A Level or Equivalent
1,60,0,6,0,15.0,482.0,467.0,33.0,60-70%,No Formal quals
1,60,0,7,2,3.0,114.0,111.0,8.0,70-80%,A Level or Equivalent
0,60,0,2,1,42.0,468.0,426.0,122.55,20-30%,Lower Than A Level
0,60,0,7,1,19.0,725.0,706.0,92.55,70-80%,Lower Than A Level
1,180,0,0,2,0.0,35.0,35.0,8.5,0-10%,A Level or Equivalent
1,60,0,2,1,98.0,445.0,347.0,77.0,20-30%,Lower Than A Level
0,60,0,2,1,94.0,505.0,411.0,116.0,20-30%,Lower Than A Level
1,120,1,2,2,248.0,1702.0,1454.0,40.5,20-30%,A Level or Equivalent
0,130,1,4,1,0.0,445.0,445.0,135.75,40-50%,Lower Than A Level
1,90,1,3,2,0.0,7.0,7.0,19.7685667752443,30-40%,A Level or Equivalent
0,120,0,8,2,74.0,929.0,855.0,135.0,80-90%,A Level or Equivalent
1,120,0,6,2,9.0,9.0,0.0,19.7685667752443,60-70%,A Level or Equivalent
0,90,1,5,2,343.0,3923.0,3580.0,113.75,50-60%,A Level or Equivalent
1,60,1,8,1,14.0,26.0,12.0,34.65,80-90%,Lower Than A Level
0,60,0,2,2,293.0,3449.0,3156.0,147.0,20-30%,A Level or Equivalent
1,120,0,2,2,3.0,10.0,7.0,19.7685667752443,20-30%,A Level or Equivalent
1,60,0,1,2,65.0,294.0,229.0,19.7685667752443,10-20%,A Level or Equivalent
0,60,0,9,3,236.0,1279.0,1043.0,110.8,90-100%,HE Qualification
1,60,0,7,1,40.0,332.0,292.0,21.25,70-80%,Lower Than A Level
1,60,1,7,2,56.0,477.0,421.0,51.0,70-80%,A Level or Equivalent
0,60,0,6,1,15.0,1176.0,1161.0,134.8,60-70%,Lower Than A Level
1,60,0,5,1,71.0,990.0,919.0,107.8,50-60%,Lower Than A Level
0,60,1,2,2,88.0,1447.0,1359.0,142.5,20-30%,A Level or Equivalent
0,120,0,9,2,182.0,688.0,506.0,163.75,90-100%,A Level or Equivalent
0,60,0,9,2,13.0,493.0,480.0,109.55,90-100%,A Level or Equivalent
0,120,1,1,1,92.0,573.0,481.0,129.55,10-20%,Lower Than A Level
0,120,0,1,2,219.0,2571.0,2352.0,136.8,10-20%,A Level or Equivalent
0,60,0,7,2,38.0,1673.0,1635.0,139.55,70-80%,A Level or Equivalent
1,60,1,3,1,2.0,165.0,163.0,8.05,30-40%,Lower Than A Level
1,120,1,1,1,7.0,30.0,23.0,19.7685667752443,10-20%,Lower Than A Level
0,60,0,8,3,314.0,1958.0,1644.0,144.25,80-90%,HE Qualification
0,60,0,9,2,39.0,1240.0,1201.0,146.25,90-100%,A Level or Equivalent
1,60,0,2,1,2.0,62.0,60.0,2.25,20-30%,Lower Than A Level
1,150,2,1,2,65.0,294.0,229.0,19.7685667752443,10-20%,A Level or Equivalent
0,60,0,0,1,9.0,974.0,965.0,128.55,0-10%,Lower Than A Level
1,120,1,5,2,10.0,58.0,48.0,16.75,50-60%,A Level or Equivalent
1,60,1,6,1,0.0,4.0,4.0,19.7685667752443,60-70%,Lower Than A Level
1,210,0,0,1,12.0,42.0,30.0,3.75,0-10%,Lower Than A Level
1,90,0,8,2,34.0,1411.0,1377.0,84.5,80-90%,A Level or Equivalent
0,60,0,3,1,0.0,220.0,220.0,116.3,30-40%,Lower Than A Level
0,60,0,6,2,21.0,524.0,503.0,128.75,60-70%,A Level or Equivalent
1,60,0,9,1,12.0,302.0,290.0,43.5,90-100%,Lower Than A Level
1,90,2,6,2,4.0,75.0,71.0,19.7685667752443,60-70%,A Level or Equivalent
1,120,0,7,2,33.0,374.0,341.0,24.8,70-80%,A Level or Equivalent
0,60,0,4,2,18.0,786.0,768.0,168.8,40-50%,A Level or Equivalent
0,60,1,0,1,29.0,1996.0,1967.0,128.5,0-10%,Lower Than A Level
1,60,1,5,2,30.0,97.0,67.0,13.5,50-60%,A Level or Equivalent
